"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",0.512999419893687,0.359467081062472,1.29641340018507,1.65793509994691,3.2126130296487,3.27634241679186,2.92357838854099,2.5762703309771,3.03404976330805,2.80142943136093,3.20950642545819,3.26611087870676,2.75199578847716,2.83148833103693,5.86729272191317,13.8003727911755
"2",0.633083465761259,0.450533851695061,1.61380867262147,2.03780472408074,3.93280645888412,4.01765349097141,3.57661253016946,3.13145323924815,3.73993096621491,3.37237153918457,3.87214806265145,3.94752571756898,3.25103744245515,3.39581071908619,7.0760345278163,16.7381730448854
"3",0.753817470999891,0.495458505803885,1.77817582307364,2.31505513668254,4.43981988083796,4.47617542365393,4.01591096560025,3.52574840875276,4.17523095328108,3.9254726374855,4.32519165679087,4.39639083019828,3.552451871187,3.69546348092787,7.79269491829369,18.4608571292108
"4",0.71322055407944,0.536697891386869,1.86822797677337,2.46344751409189,4.60192318877722,4.61187963126288,4.28539528005131,3.72044355772713,4.3484955366665,4.10815641068266,4.5935506086907,4.62654323892427,3.91158039508634,3.93859747068712,8.36204545813037,19.505126421178
"5",0.759779971000807,0.529821777980369,1.9063068905598,2.479894209583,4.78433980939001,4.74265573332744,4.2978759407926,3.83205092457167,4.35707654464869,4.13428726655125,4.6202169066613,4.66449625337433,3.90074310818432,4.05616199809452,8.43222439400844,20.007721540101
"6",0.756272342821352,0.527561095800576,1.92897182437355,2.43088500588889,4.72790556600345,4.79465309464756,4.30395142705113,3.82311814075815,4.47128016813575,4.2370266080621,4.61148399966682,4.83504271109582,4.03795197119561,4.08738375691926,8.57479004350794,19.9076120839788
"7",0.775199017062811,0.531028123310333,1.90200153631367,2.47604547622641,4.85295125116452,4.8470165409915,4.37532016774764,3.89082462369764,4.53523974384891,4.15981507764096,4.60161779984706,4.77528150649758,3.94617996224523,4.08074980817993,8.51571141868052,20.1059511362776
"8",0.779849974810831,0.517952889988539,1.89851603904963,2.42748328962139,4.82778020528438,4.89563444230273,4.30680844143919,3.8423295843999,4.46470730384968,4.1695898482892,4.68450579183353,4.71380009779235,3.93784400227936,4.08904595279074,8.54091313868075,20.1504478936973
"9",0.750382595142262,0.523464702445153,1.91986649240356,2.49702802999493,4.75572822650489,4.87059328993137,4.32864939452685,3.84883487407356,4.45632435095295,4.17330101318001,4.70099918670755,4.77973821084693,3.87541013636116,4.07564215489463,8.80984563324218,20.1642257602319
"10",0.78929777783811,0.533237751167115,1.87321059994455,2.48096625790837,4.78160422693108,4.85489420618583,4.30336991702811,3.86642032296194,4.38935298723276,4.20867014431857,4.70818015860472,4.78084414281685,3.93984889540371,4.09547624903571,8.52139113217107,20.2292001091319
"11",0.760974086740761,0.538101888807818,1.92765248308821,2.48987590073637,4.79386115504618,4.83592731776934,4.3033362420088,3.85915939989383,4.41035816803429,4.22477633797219,4.61631850300205,4.81670274421042,3.99559833298363,4.09901557294157,8.678852442162,20.2478246257374
