"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",2.0100552517426,1.69805147811289,2.00285085739956,1.80746124052634,2.74424877905753,2.54216369563186,2.24990783014405,2.57662239783209,2.20476307398096,2.76933872359906,2.9058463139785,3.03232075554008,3.17306946261466,3.33676310984631,2.91853966921929,9.29975321337878
"2",2.48354308523936,2.05053645617647,2.41703772910831,2.34741290300627,3.41106830180558,3.22785634781502,2.94074067639244,3.19222657515261,2.74746508231739,3.45947786611021,3.77852424876065,3.88412210719379,4.10281655396941,4.20664492481231,3.68316095951294,12.3025403164521
"3",2.9065712255951,2.29736095681849,2.77293827012815,2.68234293067692,4.10976693310614,3.64539147332679,3.42128698749676,3.64988944233945,3.38905835585719,3.90329428336625,4.22159997288494,4.20184765997697,4.56955153453593,4.9163824101453,4.05287469344204,13.2987411778819
"4",3.19620842564938,2.48319711601482,3.08384381381245,2.93187712120894,4.23057621824958,3.8764440157373,3.65956373339814,3.81995070697586,3.64008792851327,4.07926062018909,4.41760548494686,4.48407387378105,4.61872882762097,4.87864967671913,4.33598063770136,13.5633638892214
"5",3.1632054641373,2.69440249904907,3.01984551754126,2.83256558084724,4.20665509926436,4.10429533003943,3.60684367730029,3.90440075891298,3.46398895424041,4.33371975617449,4.45395561391367,4.56986562844545,4.88340699030952,5.13316972671649,4.34854543200382,14.3391017524869
"6",3.06001586001652,2.79796543155914,2.90986704014265,2.81750600979594,4.27674366552141,3.94677108012756,3.65805779660982,4.18036079566224,3.64026757422952,4.42408092330182,4.50675957897769,4.74910870468929,5.17484249457639,5.35555895337151,4.48034990349164,14.0592373742058
"7",3.14208091413125,2.68552289905226,3.12153263330372,2.92560340226483,4.31724396279728,4.04262258048434,3.72278255041867,3.96041434378014,3.56123753456083,4.39771873175488,4.44535822778606,4.7787379244166,5.03176895447031,5.17599574238701,4.29746805784232,13.979963533099
"8",2.94839830869728,2.75816836722062,3.05081693582646,3.03333069287377,4.35062837415975,4.00719086519468,3.59462461412051,4.06129928350322,3.60710818943248,4.31682857828963,4.67906970602985,4.70581122945453,5.11379430774227,5.17529443859613,4.51854716017174,14.4172729274734
"9",3.21074847077018,2.60423848794072,3.05884730031568,2.88886108961891,4.30469721310471,4.12577653152242,3.72142291323496,4.06866476151871,3.64039851537513,4.34468212284903,4.49223831756934,4.7057983455313,4.92095004581587,5.1520109578023,4.45112018256416,14.4662431578613
"10",2.80956244189233,2.70827378241219,3.04128430021252,2.79665502924028,4.26460173861877,4.00009053640186,3.75900624736483,4.08293655335887,3.53087354793811,4.42544360930415,4.44480178483911,4.61140941506835,4.95830477812766,5.20936447833896,4.37868510793311,14.1239952581157
"11",3.09458893453566,2.61831288191689,3.17917030531933,2.936278618008,4.41298640800962,4.23713719968556,3.64030462466031,3.80655296883496,3.6143129233443,4.17792876041129,4.54875597116397,4.68589466522197,4.91310238945654,4.97694606887104,4.36158777930303,14.1311795300204
"12",3.18253419289084,2.67794102614443,3.13177371454377,2.75999412222256,4.22393225479663,3.97007997715661,3.43856240426357,4.01433565410208,3.63498263622804,4.30317602703476,4.6076804856682,4.63841406887508,4.95407738344139,5.01700931562292,4.33557227385168,14.0091106719908
"13",2.8697150692439,2.46954846799295,3.21969560949464,2.86094827134324,4.38482361375571,4.08218418704232,3.46284247257208,3.92108444415345,3.46754884071634,4.30078492675677,4.51216546624611,4.70207705125186,5.03455802818548,5.17861252923657,4.32364199840509,13.9897580483016
"14",3.29001128276949,2.64528987477125,3.16171309579816,2.88781670283006,4.26933656524757,4.11016572061532,3.76930363485651,4.04688939943009,3.63177711260404,4.19468607602954,4.5629702920889,4.62318806088358,4.88959240312732,4.95407794332445,4.50404888884778,13.7122397208182
"15",3.00800816980646,2.61581510701423,3.20887095777997,2.88783505066967,4.29637739349946,3.98442398140313,3.84461319523422,4.08214283194169,3.42295467407241,4.35996937904573,4.60783051454416,4.7577320269084,5.01987547951367,5.12872010190883,4.33861212919353,14.3388968745729
"16",3.08794558146237,2.7270890811783,3.18140519210291,2.86784037545012,4.44208297343424,4.11351739946634,3.66610860301423,3.93241395920549,3.60773070314518,4.51702106022125,4.73093112795919,4.69514647754005,5.00874304743594,5.24332629650346,4.58856398527152,14.5791440249493
"17",3.08719674102748,2.64410483021954,3.17761188223692,2.78356996096671,4.30101788717909,4.07759515148108,3.78712464884498,3.93099477255272,3.62729722737558,4.51479666662336,4.62962021026242,4.87394570838882,5.00239740208177,5.28980041288028,4.3829712268854,14.6069240010399
