V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16
3.527871926,3.165394849,3.457348863,3.232933269,4.640270869,4.372417647,4.00215932,4.256569338,3.983674591,4.804597381,4.973145867,5.0877566,5.282558128,5.601267638,5.296521443,15.95332074
3.350897965,2.931908643,3.528924984,3.480782968,4.670059547,4.459304132,4.143054848,4.614834863,3.918177117,4.78802875,5.003716567,5.040687336,5.282693115,5.767996241,4.960677968,15.51906909
3.557885073,2.983892837,3.437692351,3.102525431,4.577776217,4.367635241,3.893326961,4.470424581,4.003051966,4.692157426,5.177240968,5.042810194,5.414757843,5.730756019,5.011338608,16.3534135
3.220914088,2.860392026,3.534152456,3.300685835,4.567128763,4.348079192,4.039493027,4.428414024,3.896416409,4.794503464,4.905498436,5.023345654,5.377914235,5.737592117,5.059925514,15.94225479
3.499943517,2.880805399,3.570848506,3.205193496,4.524347564,4.670802004,4.012921991,4.187168342,3.939322515,4.863708984,5.029277308,5.183367432,5.489547615,5.799142442,4.825025834,15.90867877
3.151048052,2.997899077,3.583959902,3.158262834,4.696125937,4.404453416,3.675100485,4.416199683,3.893583804,4.758110671,4.850111591,5.346914733,5.603959669,5.881126399,4.816847166,15.94018214
3.355690524,2.918488355,3.545364863,3.00807389,4.838434442,4.274791365,3.948470384,4.197443053,3.935547936,4.621206393,4.793382643,5.179395043,5.428631758,5.810502582,5.042514519,15.50207949
3.419897177,2.870479691,3.58388457,3.208292136,4.676673932,4.443611938,3.784668887,4.346927307,3.811429678,4.655399032,4.949054887,5.057417357,5.59851746,5.681422714,4.808346192,15.82747193
3.379480039,2.93994398,3.399404005,3.313268582,4.723792654,4.437066546,4.02550914,4.502890489,3.852694951,4.885024736,4.982199796,5.001228991,5.497990549,5.560148254,4.718110109,15.5287936
3.449534382,2.857854827,3.620628825,3.230161348,4.642841785,4.423873827,3.875663905,4.32957177,3.923758089,4.789174845,4.776041862,5.00333144,5.52891864,5.576221208,4.833865026,15.84826657
3.229677675,2.945702331,3.373221579,3.11801427,4.937571129,4.596019098,4.061776176,4.30191706,4.04831147,4.812373716,4.920001484,5.230631229,5.623448877,5.538395164,4.868950866,16.32743909
3.698012275,2.956258386,3.883934869,3.133892491,4.670825725,4.547803797,4.104487912,4.575030665,4.202117786,4.738905804,4.969697284,5.167255837,5.563296114,5.717269605,4.921282265,15.53297405
3.643420873,3.181768776,3.365570624,3.323517437,4.855086869,4.487966433,4.285615811,4.458425049,4.070320833,4.938278169,4.966300768,5.219785928,5.668552044,5.659254265,4.847078701,15.93760918
3.343765534,3.043300414,3.583987667,3.288002019,4.657001085,4.445344564,4.25829878,4.566307639,4.024658409,4.949345662,5.086788142,5.164865608,5.547053844,5.576959522,4.805715203,16.04017699
3.444021444,2.876765744,3.26713435,3.297866712,4.660032598,4.51821275,4.017985928,4.669877636,3.958078391,4.839492425,4.848680871,5.144532763,5.444169966,5.684338331,4.902489471,15.72804971
3.619853258,2.83380479,3.297557018,3.381884667,4.809895541,4.38990662,4.256549909,4.340348824,3.94942703,4.760560793,5.103643483,5.188049394,5.309289969,5.591504921,4.940863175,15.80226678
3.354207428,3.015996218,3.229537758,3.447134911,4.944405442,4.568337032,4.004511638,4.308340936,4.077659707,4.913481072,5.03129151,5.211946935,5.393220571,5.794524348,4.936828333,15.65341631
3.473277094,2.963328459,3.454440231,3.270222981,4.846777306,4.485761317,3.886977456,4.445277927,3.997387467,4.79094889,5.112485251,5.144690997,5.612400081,5.934324695,4.96248735,16.09768504
3.646545858,2.868504494,3.597693281,3.312674264,4.707934331,4.462451758,4.293989295,4.640837256,3.98341217,4.752433114,4.966610007,5.24028391,5.46591115,5.903479675,4.974346265,16.24682391
3.580014926,3.066690324,3.619956145,3.386305481,4.839050421,4.40613875,4.331859637,4.411559702,4.042566065,4.826126944,5.14774088,5.195893979,5.696510596,5.976029742,5.065275404,15.43780095
3.456128229,2.947854196,3.334425232,3.308617092,4.679456776,4.348128503,4.304939908,4.313625839,3.928713948,4.751286636,5.0672477,5.048871818,5.54204039,5.807178675,5.014529789,15.70564426
3.414033535,2.892044694,3.518793848,3.229464239,4.774594219,4.561664675,4.061313906,4.358439939,3.909822313,4.826926539,5.093857616,5.14739617,5.576758814,5.509277216,5.119835444,15.98239019
3.60127495,2.822812553,3.516043394,3.227999252,4.967125579,4.409271393,4.169245856,4.663816335,3.915779586,4.842768406,5.126821605,5.114638042,5.537428767,5.6888217,4.817071562,15.78104233
3.51610338,2.93727397,3.553813884,3.200476753,4.72861748,4.602375806,4.279660744,4.539005826,3.821121832,4.940977136,4.967392308,5.020145975,5.537843991,5.832096206,4.958484705,15.9622437
3.380932302,3.148022486,3.56412851,3.168417298,4.693178625,4.538498255,4.132802797,4.588153069,4.137647885,4.862095595,5.151703585,5.251756976,5.542803397,5.626786624,4.821458208,15.83163307
3.341384601,2.589043141,3.508485561,3.161940501,4.602968164,4.445820594,3.914201994,4.506327993,3.891934476,4.9252937,5.002231008,5.07701035,5.604268432,5.801081939,4.815817121,16.13259576
3.635435051,3.032900161,3.326956729,3.260848805,4.646895592,4.397552887,4.022716358,4.544856923,4.216678369,4.813198338,5.082267324,5.198040749,5.71037815,5.67601383,4.898860988,15.73195781
3.475445119,3.121159344,3.527565379,3.359868828,4.680221826,4.517008319,4.050020971,4.430119272,3.870410428,4.721356336,5.191342444,5.256964169,5.371105724,5.711579719,4.634721516,15.95834129
3.401738345,2.956977123,3.747778526,3.341961774,4.572750898,4.563860541,4.080722395,4.42276739,3.84476076,4.693554073,4.878302259,5.264869978,5.361516446,5.749534452,4.841190637,15.78664476
3.342815478,2.950557739,3.550664965,3.246738295,4.788191864,4.54851585,4.25637929,4.376804208,4.038700381,4.834000613,5.053190167,5.222374629,5.600777656,5.842675852,5.091453884,16.21571061
3.551169498,2.963528929,3.369297686,3.244140014,4.651598689,4.403499125,4.012639347,4.500177331,3.789630286,4.944810879,5.134704059,5.264312556,5.578791689,5.697883319,5.150125892,15.7992181
3.423744789,2.68821156,3.580915093,3.190080044,4.959625215,4.543997956,4.046356981,4.396931529,3.963837965,4.854757651,4.918878095,5.165934839,5.577088448,5.651116497,4.822844155,15.83366276
3.214156631,3.034314816,3.712901248,3.160086077,4.682751423,4.473431,4.151632122,4.361227775,3.926506589,4.755181689,5.010426336,5.106566611,5.516457981,5.704251626,4.906209735,15.62327549
3.190298194,3.050893969,3.62060148,3.247091668,4.83904906,4.544030215,4.09370478,4.336343654,3.88974648,4.87496392,4.884822737,5.060483528,5.351202875,5.621682475,4.865635203,15.77535994
3.37730003,2.853450965,3.596301689,3.211778934,4.589679942,4.451150706,3.814750217,4.243113556,3.956292788,4.703709499,5.110390435,5.231090694,5.491394539,5.6290896,5.066045203,15.11089486
3.181163269,2.75368897,3.399924148,3.266856593,4.672210084,4.49391725,3.986269402,4.186132714,3.920470496,4.896007349,4.999276769,5.176408706,5.240348679,5.609717883,4.827519897,15.38486047
3.422670697,2.898491446,3.397441448,3.163939458,4.835860478,4.422546661,4.075569845,4.327263299,3.839963872,4.87535945,5.055807995,5.123598065,5.46276387,5.336127344,4.857880217,15.67342936
3.697898947,2.731906383,3.530307409,3.284681311,4.578367916,4.474865418,4.014427693,4.406313389,3.976739511,4.751613754,5.013867891,5.119193371,5.470600182,5.527374951,4.929863899,15.49555215
3.375577001,3.085324253,3.459529222,3.280317021,4.7367762,4.261902248,3.96023512,4.305946379,3.915900347,4.753202236,4.993701298,5.091882926,5.467116994,5.853836089,4.928294815,15.86380171
3.513752876,2.989855738,3.595732914,3.392131548,4.927300781,4.494902982,4.077588674,4.332992916,3.934764624,4.702830536,5.039876721,4.932097757,5.391993798,5.666933236,4.99760794,15.73659067
3.338443473,2.715333141,3.420071083,3.283015064,4.810911853,4.447823909,3.939272349,4.38032214,3.946236683,4.747498416,5.016899669,5.10111976,5.465534478,5.809753789,5.049362407,16.35813756
3.326051226,2.717486052,3.230289324,3.120179919,4.811931316,4.366613607,3.997074923,4.341368446,3.903026517,4.844857273,4.918978062,5.131590925,5.291331159,5.698486505,5.029662749,15.62328198
3.668094738,2.957585471,3.375385557,3.240550444,4.720263599,4.444645769,3.993550828,4.262457794,3.983435798,4.750777252,5.032237627,5.165975736,5.36548015,5.654722084,4.948782139,15.51897892
3.593327363,2.963608101,3.195832463,3.130714021,4.51551699,4.594164261,4.084388143,4.238221224,3.716888126,4.865704277,4.928839901,5.090894595,5.501775804,5.828189733,4.895407883,15.49984981
3.347905112,2.846299488,3.622583685,2.967932769,4.741495931,4.241684979,3.853140632,4.214370519,3.8855613,4.559048831,5.020949668,5.040130129,5.339278968,5.789128921,4.967503561,15.85387508
3.476663628,2.829990418,3.470926815,3.299047475,4.568487982,4.208425073,3.930365556,4.408757391,3.686686319,4.69323729,4.802720978,5.013279651,5.331411591,5.748540689,4.852620996,15.25898891
3.47837282,3.120168355,3.475255969,3.10167706,4.489351254,4.249279206,3.940022412,4.332195361,3.89809848,4.651671669,4.847397531,5.064384302,5.410504325,5.706389678,4.877231213,15.46657376
3.398250846,2.831692115,3.505242258,3.122394771,4.631590745,4.327441899,4.068570583,4.414571327,3.862078692,4.623535892,4.941260083,4.904148257,5.451214351,5.708175415,5.198910948,15.58541795
3.364156776,2.763927085,3.708633905,3.478263823,4.887799815,4.318339633,3.991279841,4.23437897,3.781229274,4.729407903,4.894718787,5.133058596,5.282827286,5.791997782,4.584050948,15.19633143
3.484278373,2.967823258,3.543441783,3.343037557,4.783790024,4.416716411,3.979925786,4.436937764,3.932731504,4.772466581,4.827431106,4.897182406,5.451415998,5.526684438,4.873812273,15.26355494
3.45878473,2.901134768,3.471139577,3.324307831,4.669904962,4.270806643,3.943899936,4.330616735,3.802888117,4.82945121,5.049398139,5.037967159,5.368091072,5.508839086,5.01109473,15.5997557
3.233910085,2.86579904,3.683040589,3.263204294,4.673007381,4.303902159,3.932626711,4.408206691,3.857151907,4.567433938,4.945451051,5.037365486,5.235504566,5.624634509,4.871184145,15.12361096
3.461378132,2.829534645,3.480211978,3.108541157,4.648095898,4.367279189,4.120681781,4.393881975,3.851207393,4.81796352,4.827856943,5.040790327,5.35019392,5.441185924,4.876519002,15.91339583
3.221819773,2.713581251,3.493290264,3.275664779,4.422287911,4.277953653,3.928023927,4.352668983,3.975644905,4.731982642,4.927226289,5.196714721,5.386188686,5.660497052,5.092329757,15.45651496
3.278933706,3.066408198,3.486830088,3.140086053,4.645182652,4.350482931,4.061469771,4.196025258,3.920107375,4.808938932,4.924291638,5.224634743,5.525515551,5.629009744,4.950630716,15.62029825
3.392145291,2.915770128,3.474519699,3.342262528,4.755681154,4.532543053,4.031303809,4.542407906,4.017652744,4.846364833,5.014180395,5.181592762,5.299723871,5.682277019,4.96797277,15.39935191
3.247518444,2.782161151,3.488490667,3.253137431,4.91299514,4.332231179,4.074174593,4.488557196,3.903040916,4.816517943,5.008901539,5.305221892,5.585148061,5.896450317,4.953341053,15.82041862
3.433528173,3.064755512,3.547550131,3.287660162,4.53920534,4.526557937,3.872986734,4.507594231,3.794076338,4.937126331,4.946193462,5.149706703,5.483219472,5.681902401,5.077524555,16.23795547
3.30545191,2.857327874,3.380695206,3.39687483,4.900932087,4.579993482,3.983857381,4.398988684,3.862409797,4.90368901,5.009038665,5.120595482,5.38466452,5.671786127,4.747648236,15.8491741
3.544183168,2.935839144,3.556817651,3.368682802,4.792467513,4.554434288,4.198524639,4.356377529,4.041442281,4.932793699,5.000764942,5.295714296,5.350039741,5.694602269,4.63754729,15.85347555
3.69330079,3.041329838,3.648748541,3.339249662,4.804422624,4.547391971,3.835943439,4.351537603,3.910634705,4.68757251,5.013143223,5.299964285,5.523374616,5.389366119,4.704212952,16.25153907
3.62789356,2.997243127,3.504817033,3.134931079,4.595013243,4.347135528,3.945694203,4.394981294,3.957790286,4.726264124,5.195150683,5.194891765,5.415850078,5.823624942,5.265436003,16.33461263
3.428955455,2.929935649,3.551841813,3.051026542,4.716711638,4.461821246,3.902070404,4.464537706,3.981831953,4.606230121,5.120510898,5.158784961,5.488526095,5.706714716,4.90732468,15.62722048
3.189787487,2.883676771,3.393076811,3.060084055,4.658184521,4.497345723,3.943051507,4.389939715,3.852219216,4.884730221,5.075175434,5.089806521,5.283756077,5.710355347,5.033440713,16.19442346
3.376218779,2.840725629,3.424451499,3.014223989,4.822117834,4.442312886,3.939408594,4.35798699,3.900472358,4.649989706,4.976595251,5.106831703,5.351500213,5.634697411,4.716742486,15.51826073
3.425636065,2.897631315,3.440050021,3.176452294,4.765654097,4.466343319,3.934968172,4.390799287,3.808257369,4.680272248,5.054334447,5.042995395,5.617699447,5.556279741,4.844921855,15.76557515
3.499375676,3.048483326,3.548371382,3.267384692,4.755764574,4.454319315,3.893513283,4.206007168,3.952206596,4.805637895,4.945587686,5.150081573,5.486855787,5.643079471,4.804032704,16.09425719
3.247862917,2.859132819,3.568357334,3.289936923,4.729682484,4.439235735,4.107203974,4.522792785,4.031693118,4.937445329,5.104690719,5.159915434,5.517530952,5.535820839,4.789662457,15.66499227
3.395570057,3.068880275,3.585392394,3.37282157,4.644301288,4.488019007,4.015979109,4.453022875,4.001721628,4.887310232,5.039858526,5.109615057,5.519680202,5.850601006,4.959816676,15.22153514
3.570024909,2.949726106,3.270726002,3.265018004,4.662387153,4.408253638,4.088442223,4.603469292,3.893288826,4.873534371,4.898235901,5.235968057,5.53035971,5.702223806,4.860211866,15.95384329
3.213834514,3.051343974,3.583113795,3.437885562,4.666159029,4.348244535,3.943865758,4.347908291,3.884670865,4.890035766,4.881670166,5.181116564,5.348242078,5.647308484,4.957195876,16.08192938
3.497203146,2.873259602,3.790432926,3.280853901,4.913731537,4.545048204,4.215147659,4.460381698,3.827491535,4.843923289,4.981209851,5.036464466,5.479808411,5.738542998,4.996082088,15.92975828
3.608278882,2.985376698,3.473867165,3.554235678,4.834534508,4.548061173,4.189171699,4.357598454,3.925037164,4.624870942,4.83870645,5.07113097,5.616881128,5.610232716,4.978065301,16.32319432
3.511661642,2.798135792,3.352762396,3.514779934,4.823807647,4.577365283,4.027458107,4.509571622,3.937982649,4.947871036,4.99727297,5.094987813,5.605923322,5.655495053,5.078046323,15.59844569
3.232070943,2.932149551,3.314125307,3.460106411,4.956463915,4.445008273,4.195518044,4.413651447,4.16997171,4.616208903,4.972053431,5.23948093,5.618220098,5.648999043,5.020689632,15.85542423
3.597102597,2.911885776,3.596532063,3.190305084,4.809991771,4.479195725,4.177608413,4.345647255,4.02210331,4.669091328,4.966547205,5.099137,5.680007073,5.564462644,4.985057629,16.52840782
3.328061683,3.113647042,3.534074269,3.169624779,4.770626022,4.539269252,3.953519472,4.329882245,4.095932574,4.712198842,5.002579806,5.045109913,5.552462087,5.770943623,4.909016859,15.90067014
3.252647419,2.941738952,3.404167866,3.202191464,4.716336196,4.448626846,3.993088228,4.244100514,3.962523293,5.050466651,5.09510205,5.246647004,5.495123873,5.557062492,5.223375031,16.16894566
3.236173712,3.06865346,3.456160198,3.217659176,4.78622568,4.386217519,4.002884914,4.363707369,3.989154889,4.726855569,4.961149079,5.058711132,5.541056552,5.535758114,4.827009614,15.96433463
3.511810099,2.837214721,3.467525379,3.053948175,4.80012214,4.442251072,3.986339335,4.14659648,3.92511083,4.651261144,4.957453157,5.17004821,5.532587619,5.560325446,4.811114157,15.12865232
3.352313809,2.802084794,3.502402692,3.109500751,4.5426324,4.408356757,3.9934533,4.404531232,3.938583617,4.671072919,4.912502764,5.248367942,5.524072177,5.69606828,4.83106206,15.85471416
3.314166672,2.840601225,3.646187934,3.265488095,4.734868615,4.398885358,3.8693843,4.57015221,3.956196295,4.780246611,4.97467818,5.153568653,5.369117348,5.562343378,4.838829683,14.91940515
3.346761169,2.855000234,3.463524386,3.248945632,4.696120355,4.386087196,3.99239415,4.398551887,3.929676195,4.900475946,5.114338688,5.098228819,5.363508988,5.72090752,5.112680996,15.38686284
3.612849594,2.976113511,3.285073721,3.276332132,4.657431621,4.430362835,3.917458721,4.428192785,3.82189303,4.810978029,4.957136623,5.131012885,5.360933019,5.521383176,4.891674941,16.40190109
3.618537008,2.872941708,3.641920855,3.221710371,4.766493348,4.359056352,4.023798325,4.340345258,3.907738055,4.709660292,5.1787048,5.248381769,5.34740081,5.525896127,4.746287854,15.40452732
3.295767459,2.80016413,3.570105431,3.004693911,4.759868283,4.464547849,4.018480278,4.526143906,3.804111858,4.789258344,4.844414773,5.376336378,5.521603726,5.577275329,4.986632103,15.37238379
3.5876508,2.63892574,3.411102133,3.16108935,4.616485883,4.582353416,4.164794329,4.466379944,3.924574828,4.810249009,5.04613249,5.18952296,5.359144983,5.538186471,4.918026314,15.47713504
3.278535972,3.176090826,3.222758342,3.406053103,4.646025425,4.422602338,3.964438429,4.38726061,3.917347648,4.801405888,5.144316603,5.151844926,5.323232421,5.497115105,4.955938756,15.82315323
3.485211759,2.933086103,3.367727206,3.170483581,4.701002096,4.342022017,4.003086185,4.380274516,4.122376224,4.72242058,4.874203406,5.139174164,5.304519648,5.734425034,4.975315512,15.63564187
3.267463452,2.893614503,3.335689276,3.264828593,4.64792296,4.664385474,4.102288469,4.348100329,3.795522405,4.913766043,4.926763878,5.089224199,5.337627274,5.760489832,4.93182896,15.88045925
3.445981777,2.93128062,3.554019648,3.096598788,4.385970272,4.35057156,3.865646301,4.279890392,4.045944964,4.937764165,4.993276284,4.959889527,5.415791195,5.748009305,4.837190932,15.72655966
3.467017025,2.999746359,3.558354484,3.16100733,4.580276376,4.350790197,4.050160345,4.271448848,3.891670574,4.849790554,4.970412036,5.226730199,5.343297342,5.549264214,4.986060695,15.71111021
3.19582952,2.851001572,3.441060324,3.295846501,4.704004533,4.562319074,3.902747049,4.386089505,4.106571448,4.714012799,5.094438442,5.020838649,5.352964604,5.404114055,4.834015708,15.93561545
3.282281763,2.923529921,3.494502614,3.118844054,4.660117209,4.52275845,3.922770016,4.296812139,3.862641793,4.825713762,4.901139111,4.943593169,5.457961397,5.570104004,5.01566548,16.13592232
3.307155668,2.985811843,3.499630228,3.262137517,4.625727929,4.322748672,3.982999145,4.306793862,3.825932685,4.823171202,4.882484187,5.038325744,5.319862782,5.617296689,4.90366554,15.89766167
3.645537299,2.896739343,3.574116115,3.326694071,4.629721252,4.551485406,3.920373844,4.194297808,3.918217215,4.736775364,5.068742474,5.121065401,5.366165515,5.78053452,4.880154903,15.42471875
3.25013394,3.016738522,3.367989996,3.168093263,4.700359813,4.423146779,3.913191907,4.194579607,3.959105617,4.915187581,4.912390659,4.961425914,5.59953937,5.49656252,4.722054716,15.92604792
