"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",0.404075390698576,0.273981504694037,1.00426047072193,1.35847996481761,2.51472548261183,2.56490580086984,2.30113786526549,2.0076755803399,2.34062660296297,2.21774358267477,2.47495730991489,2.54703219305021,2.0903326183997,2.1910297216011,4.52287219081632,10.8232013236919
"2",0.524302680261876,0.350600127726019,1.27726314383894,1.71491370852296,3.16647297489424,3.22519378833924,2.82537259817031,2.54968196334904,2.97620389241383,2.69804222651326,3.04766252679685,3.20514420211526,2.6936582402463,2.75782609740515,5.68278487803753,13.1850819624962
"3",0.57156529193727,0.410989769477083,1.41042912409587,1.8702262536286,3.56463199492825,3.57471734660552,3.21879548881698,2.81895991813726,3.30778531634364,3.07646838265971,3.40833419177519,3.50332694229057,2.92666686884014,3.12427327920702,6.45975686888571,14.688827405445
"4",0.603648434717156,0.431148756362182,1.45976506250318,1.92259614897107,3.75653511869497,3.82630722229677,3.45582476292759,2.9473557842498,3.52086681752281,3.26617557926082,3.61960642062643,3.68551925373775,3.11828859827624,3.19173087619949,6.58168565250257,15.3923455849649
"5",0.594264466546144,0.430165884870449,1.49984668363685,1.99085193076144,3.79373467219343,3.89937220151254,3.44101274601846,3.07555958324904,3.580714081514,3.2974832927818,3.73546720093783,3.77652257411737,3.13444091278207,3.25710876261481,6.7244695851189,15.6692310176162
"6",0.611207586024921,0.444087073876326,1.52825053750331,1.95795080679788,3.75718853703264,3.9195809014622,3.44598503268116,3.10704349172841,3.58921005804854,3.33325102151591,3.78886276691749,3.77821706506458,3.12103326382694,3.21008371844743,6.76948252308833,15.8264588325363
"7",0.638877799171845,0.430438954486733,1.51238474563058,1.99376651259095,3.83861946713395,3.84886582054114,3.46614050036154,3.06450067313929,3.51609467088991,3.34266609754164,3.76696379643377,3.92438545350489,3.11283965096391,3.20868807370261,6.78875692432835,15.8825479661849
"8",0.614097819789895,0.422064468317622,1.56145123717522,2.00897925252957,3.80440444785823,3.82456035332238,3.48599095452477,3.09359171985119,3.6192226531879,3.3256617336646,3.71742841525206,3.81479465026586,3.11179643528186,3.3047785418061,6.83146905366415,16.0575345872399
"9",0.611116229127689,0.413941746233003,1.52856543012514,2.03216764095912,3.84153976953254,3.93552330085126,3.43393196241849,3.07694057341194,3.66222109405546,3.31503651943717,3.7387722944647,3.8911569113823,3.12000018878895,3.30149145181713,6.78445410382978,15.8125846677781
"10",0.599753654290209,0.442904773418018,1.52108604810054,2.00855794177887,3.81464072154386,3.87425611121829,3.48462878112333,3.12851441211896,3.57441913481471,3.3318121216299,3.64595452785439,3.81154891947292,3.12976185534128,3.21903450660639,6.70440649699281,15.9845778090116
