5.534046475,3.345893242,0.350460015,0.098448453,1.809437921,1.799927558,2.221034412,1.781166459,0.7710449,0.564712052,0.282444267,0.323372752,0.23047409,0.195735584,0.082425011,0.179683471
3.103643202,9.391038979,4.994377706,0.35561992,0.807830657,0.813406896,1.900770941,2.439855254,2.076156451,1.452691538,0.979918587,0.517125044,0.925841668,0.328001906,0.239803303,0.337505628
0.306134131,4.771211703,9.658631077,1.288224656,0.276238346,0.275683678,0.732169026,1.432152766,1.901834556,1.739311237,0.718452969,0.776615625,0.777549602,0.408066781,0.236555758,0.331564732
0.080797709,0.309813911,1.211158162,10.23484514,0.382617288,0.380004238,0.273449442,0.4502659,0.811842301,1.463732121,0.884276165,0.33301717,0.109616775,0.206393071,0.106793985,0.258998349
1.360400552,0.643371735,0.233521051,0.35226309,2.720164831,2.620808733,1.510687103,1.537427666,1.718835775,1.826868884,1.200150952,1.160026603,0.548904898,0.423227746,0.150034241,0.423153364
1.377902626,0.673598571,0.237891503,0.352307852,2.692918403,2.711659128,1.52945951,1.541730183,1.709109156,1.798556361,1.199910177,1.168142306,0.561627636,0.427652724,0.151027858,0.43776833
1.601553832,1.484756403,0.606732356,0.241292937,1.459957031,1.45212113,1.93057523,2.206863756,1.492984298,1.49350523,0.968805688,0.891589167,0.692637741,0.421430358,0.241194368,0.428318336
1.149939242,1.69799672,1.057041454,0.351043009,1.321543286,1.303758745,1.969397285,2.325499421,1.590905958,1.585883422,0.980012401,0.908626289,0.686007518,0.455826233,0.233525902,0.400231665
0.437394069,1.264321747,1.220349161,0.56535516,1.29179391,1.26490523,1.164717945,1.392650627,1.940475619,2.152868769,1.180587352,1.117266051,0.571019366,0.526117331,0.345815501,0.559348085
0.285342094,0.77817356,0.981644694,0.881539711,1.198253295,1.151913769,1.013932608,1.207163606,1.866846162,2.152398457,1.094406654,1.036501371,0.489531882,0.449172313,0.327482123,0.516011294
0.162947161,0.598215556,0.464366011,0.602177809,0.891684429,0.866756334,0.745630943,0.844536436,1.158018205,1.237357907,1.372733901,1.396522869,0.679970824,0.605580134,0.374587939,0.872351793
0.210776766,0.363698619,0.564357688,0.254732544,0.963138697,0.946491961,0.765782086,0.86936974,1.215665469,1.310483086,1.554804629,1.676839015,0.812234661,0.721129923,0.385594864,0.932306496
0.160279178,0.689729382,0.602738266,0.090337935,0.482845953,0.475031646,0.627880348,0.700124252,0.654579268,0.649279984,0.804161868,0.856814446,1.732424981,1.957156271,0.806154572,1.085819914
0.120879493,0.217845133,0.287787469,0.152762071,0.337781633,0.32709245,0.345542645,0.420395458,0.55426603,0.536840214,0.638059042,0.682951416,1.75007815,2.128701861,0.916676139,1.142642932
0.047159161,0.147675996,0.152589431,0.072246418,0.108469597,0.107560484,0.179985082,0.197304959,0.337813841,0.368156954,0.369466074,0.336704335,0.668267884,0.836068335,0.791985605,1.184747611
0.049885601,0.101279578,0.105470667,0.088429401,0.154382446,0.152044297,0.15733617,0.167603647,0.269688051,0.287525217,0.431205825,0.400479117,0.439124074,0.518481978,0.574230784,0.807619383
