5.61819568,3.428028611,0.361850051,0.102284131,1.915550658,1.886701814,2.309708029,1.856569095,0.814992379,0.600215642,0.306536787,0.356666442,0.258170597,0.220944577,0.093383539,0.201846078
3.191425288,9.587729253,5.211422153,0.371995561,0.871205251,0.858315685,1.976627755,2.542231995,2.165311836,1.528859134,1.044152898,0.570269659,1.039361922,0.369544601,0.270913214,0.381181371
0.318016128,4.919676183,9.889832612,1.339382782,0.302709127,0.299221916,0.778960305,1.49610405,1.984874089,1.831588627,0.765754168,0.843807506,0.864696282,0.458379916,0.266153155,0.374794663
0.083878705,0.327673239,1.249763004,10.5948104,0.421177309,0.419589145,0.300293536,0.484759895,0.865104153,1.555490347,0.94190157,0.357689154,0.120570071,0.229209392,0.119719917,0.291911751
1.408016722,0.687851061,0.253174044,0.377516272,2.919400492,2.894028314,1.679785847,1.709549314,1.890831412,1.977018179,1.305434471,1.264757292,0.609458174,0.475622169,0.169476997,0.478279164
1.411343158,0.689661782,0.254684343,0.382745541,2.945221484,2.919400492,1.687093923,1.717383883,1.900178584,1.987889929,1.315934207,1.274537479,0.614396627,0.478193164,0.170970679,0.485235322
1.634027052,1.502058348,0.6270425,0.259062577,1.616746408,1.595556046,2.071900846,2.433809774,1.650921842,1.661266789,1.076754939,0.990791657,0.76336068,0.475795953,0.272531519,0.484210816
1.17259625,1.724695064,1.075173807,0.373353827,1.468942669,1.45002474,2.172810529,2.495908718,1.753128465,1.762364031,1.091635574,1.014890906,0.76974653,0.513019947,0.263952423,0.452931451
0.451555031,1.28865702,1.251323479,0.584496716,1.425265509,1.407415086,1.292949295,1.537919116,2.090138301,2.378574373,1.309678643,1.246104444,0.636982617,0.587158811,0.388997983,0.629797709
0.28746171,0.786502168,0.998113953,0.908440643,1.288158156,1.272728222,1.124630665,1.336382969,2.056043474,2.305368074,1.203476688,1.148523049,0.548532159,0.505464382,0.369391398,0.577539064
0.166191231,0.608064092,0.472383115,0.622712472,0.962867236,0.953740719,0.825163897,0.937056547,1.281542789,1.362355627,1.469937034,1.535104028,0.76085306,0.685446411,0.42317923,0.971186015
0.214145853,0.367779435,0.576461485,0.261884461,1.033095429,1.022988319,0.840867568,0.964782452,1.350344954,1.439840676,1.700042296,1.772211117,0.892253401,0.808744733,0.436464457,1.04335148
0.162817786,0.704079378,0.620494806,0.092723779,0.522907416,0.51798184,0.680491484,0.768608923,0.725045913,0.722311392,0.885055192,0.937207724,1.824256226,2.167514435,0.909270612,1.229697569
0.124190378,0.223116259,0.29316335,0.157106282,0.36370772,0.359317699,0.37802732,0.456563794,0.595666321,0.593229124,0.710644836,0.75712685,1.931841688,2.237777606,1.005299339,1.290886436
0.048243708,0.150335067,0.156452124,0.075421176,0.119115133,0.118076272,0.199014597,0.215902973,0.362710864,0.398459728,0.403245188,0.375553503,0.744849346,0.923976973,0.846751746,1.291237621
0.050728998,0.102902847,0.107178792,0.089463129,0.163532191,0.163026805,0.172015782,0.180231651,0.285680044,0.303071177,0.450207663,0.436736192,0.49004867,0.577190803,0.628162179,0.844395978
